Human	B
embryonic	O
stem	O
cells	O
(	O
hESCs	O
)	O
and	O
neural	O
progenitor	O
(	O
NP	O
)	O
cells	O
are	O
excellent	O
models	O
for	O
recapitulating	O
early	O
neuronal	O
development	O
in	O
vitro	O
,	O
and	O
are	O
key	O
to	O
establishing	O
strategies	O
for	O
the	O
treatment	O
of	O
degenerative	O
disorders	O
.	O

While	O
much	O
effort	O
had	O
been	O
undertaken	O
to	O
analyze	O
transcriptional	O
and	O
epigenetic	O
differences	O
during	O
the	O
transition	O
of	O
hESC	O
to	O
NP	O
,	O
very	O
little	O
work	O
has	O
been	O
performed	O
to	O
understand	O
post	O
-	O
transcriptional	O
changes	O
during	O
neuronal	O
differentiation	O
.	O

Alternative	O
RNA	O
splicing	O
(	O
AS	O
)	O
,	O
a	O
major	O
form	O
of	O
post	O
-	O
transcriptional	O
gene	O
regulation	O
,	O
is	O
important	O
in	O
mammalian	O
development	O
and	O
neuronal	O
function	O
.	O

Human	B
ESC	O
,	O
hESC	O
-	O
derived	O
NP	O
,	O
and	O
human	B
central	O
nervous	O
system	O
stem	O
cells	O
were	O
compared	O
using	O
Affymetrix	O
exon	O
arrays	O
.	O

We	O
introduced	O
an	O
outlier	O
detection	O
approach	O
,	O
REAP	O
(	O
Regression	O
-	O
based	O
Exon	O
Array	O
Protocol	O
)	O
,	O
to	O
identify	O
1,737	O
internal	O
exons	O
that	O
are	O
predicted	O
to	O
undergo	O
AS	O
in	O
NP	O
compared	O
to	O
hESC	O
.	O

Experimental	O
validation	O
of	O
REAP	O
-	O
predicted	O
AS	O
events	O
indicated	O
a	O
threshold	O
-	O
dependent	O
sensitivity	O
ranging	O
from	O
56	O
%	O
to	O
69	O
%	O
,	O
at	O
a	O
specificity	O
of	O
77	O
%	O
to	O
96	O
%	O
.	O

REAP	O
predictions	O
significantly	O
overlapped	O
sets	O
of	O
alternative	O
events	O
identified	O
using	O
expressed	O
sequence	O
tags	O
and	O
evolutionarily	O
conserved	O
AS	O
events	O
.	O

Our	O
results	O
also	O
reveal	O
that	O
focusing	O
on	O
differentially	O
expressed	O
genes	O
between	O
hESC	O
and	O
NP	O
will	O
overlook	O
14	O
%	O
of	O
potential	O
AS	O
genes	O
.	O

In	O
addition	O
,	O
we	O
found	O
that	O
REAP	O
predictions	O
are	O
enriched	O
in	O
genes	O
encoding	O
serine	O
/	O
threonine	O
kinase	O
and	O
helicase	O
activities	O
.	O

An	O
example	O
is	O
a	O
REAP	O
-	O
predicted	O
alternative	O
exon	O
in	O
the	O
SLK	O
(	O
serine	O
/	O
threonine	O
kinase	O
2	O
)	O
gene	O
that	O
is	O
differentially	O
included	O
in	O
hESC	O
,	O
but	O
skipped	O
in	O
NP	O
as	O
well	O
as	O
in	O
other	O
differentiated	O
tissues	O
.	O
