Identification	O
of	O
a	O
Wnt	B
-	O
responsive	O
signal	O
transduction	O
pathway	O
in	O
primary	O
endothelial	O
cells	O
.	O

The	O
beta	B
-	I
catenin	I
signal	O
transduction	O
pathway	O
,	O
which	O
can	O
be	O
activated	O
by	O
secreted	O
Wnt	B
proteins	O
,	O
plays	O
a	O
key	O
role	O
in	O
normal	O
embryonic	O
development	O
and	O
in	O
malignant	O
transformation	O
of	O
the	O
mammary	O
gland	O
and	O
colon	O
.	O

Here	O
we	O
demonstrate	O
,	O
for	O
the	O
first	O
time	O
,	O
that	O
Wnt	B
and	O
beta	B
-	I
catenin	I
signaling	O
also	O
function	O
in	O
cells	O
of	O
the	O
vasculature	O
.	O

RT	O
-	O
PCR	O
analysis	O
showed	O
that	O
primary	O
endothelial	O
and	O
smooth	O
muscle	O
cell	O
cultures	O
,	O
of	O
both	O
mouse	O
and	O
human	O
origin	O
,	O
express	O
members	O
of	O
the	O
Wnt	B
and	O
Wnt	B
receptor	O
(	O
Frizzled	O
)	O
gene	O
families	O
.	O

Transfection	O
of	O
an	O
expression	O
vector	O
for	O
Wnt-1	B
into	O
primary	O
endothelial	O
cells	O
increased	O
both	O
the	O
free	O
pool	O
of	O
beta	B
-	I
catenin	I
and	O
the	O
transcription	O
from	O
a	O
Lef	O
/	O
tcf	O
-	O
dependent	O
reporter	O
gene	O
construct	O
.	O

Expression	O
of	O
Wnt-1	B
,	O
but	O
not	O
Wnt-5a	B
,	O
also	O
stimulated	O
proliferation	O
of	O
primary	O
endothelial	O
cell	O
cultures	O
.	O

These	O
data	O
show	O
that	O
Wnt	B
and	O
Frizzled	O
proteins	O
can	O
regulate	O
signal	O
transduction	O
,	O
via	O
beta	B
-	I
catenin	I
,	O
in	O
endothelial	O
cells	O
.	O

These	O
findings	O
suggest	O
that	O
Wnt	B
signaling	O
may	O
feature	O
in	O
normal	O
differentiation	O
of	O
the	O
vasculature	O
as	O
well	O
as	O
in	O
pathological	O
settings	O
where	O
endothelial	O
and	O
smooth	O
muscle	O
proliferation	O
is	O
disturbed	O
.	O

The	O
VacA	O
toxin	O
of	O
Helicobacter	O
pylori	O
identifies	O
a	O
new	O
intermediate	O
filament	O
-	O
interacting	O
protein	O
.	O

The	O
VacA	O
toxin	O
produced	O
by	O
Helicobacter	O
pylori	O
acts	O
inside	O
cells	O
and	O
induces	O
the	O
formation	O
