Morphological	O
and	O
molecular	O
information	O
of	O
a	O
new	O
species	O
of	O
Geleia	O
(	O
Ciliophora	O
,	O
Karyorelictea	O
)	O
,	O
with	O
redescriptions	O
of	O
two	O
Kentrophoros	O
species	O
from	O
China	O
.	O

The	O
morphology	O
and	O
infraciliature	O
of	O
three	O
karyorelictean	O
ciliates	O
,	O
Geleia	B
sinica	I
spec	I
.	I

nov.	B
and	O
two	O
poorly	O
known	O
Kentrophoros	O
species	O
,	O
K.	B
flavus	I
and	O
K.	B
gracilis	I
,	O
isolated	O
from	O
the	O
intertidal	O
zone	O
of	O
a	O
beach	O
at	O
Qingdao	O
,	O
China	O
,	O
were	O
investigated	O
.	O

Geleia	B
sinica	I
spec	I
.	I

nov.	B
is	O
distinguished	O
from	O
its	O
congeners	O
by	O
the	O
following	O
combination	O
of	O
characters	O
:	O
body	O
medium	O
-	O
sized	O
and	O
slender	O
-	O
cylindrical	O
;	O
with	O
a	O
conspicuous	O
prebuccal	O
fossa	O
;	O
28	O
-	O
34	O
somatic	O
kineties	O
;	O
about	O
40	O
short	O
adoral	O
polykineties	O
;	O
intrabuccal	O
kinety	O
composed	O
of	O
25	O
-	O
34	O
dikinetids	O
;	O
paroral	O
kineties	O
composed	O
of	O
closely	O
spaced	O
dikinetids	O
.	O

The	O
comparison	O
with	O
similar	O
congeners	O
clearly	O
supports	O
the	O
validity	O
of	O
this	O
new	O
species	O
based	O
on	O
morphological	O
and	O
small	O
subunit	O
(	O
SSU	O
)	O
rRNA	O
gene	O
sequence	O
data	O
.	O

In	O
light	O
of	O
these	O
new	O
data	O
the	O
""""	O
well	O
-	O
known	O
""""	O
morphotype	O
,	O
Geleia	O
simplex	O
(	B
Faure	I
-	I
Fremiet	I
,	I
1951	I
)	I
,	I
is	I
redefined	I
.	O

Two	O
Kentrophoros	O
species	O
are	O
redescribed	O
and	O
improved	O
diagnoses	O
are	O
supplied	O
.	O

Kentrophoros	O
flavus	B
Raikov	I
and	I
Kovaleva	I
,	I
1968	I
is	I
mainly	I
characterized	O
by	O
having	O
about	O
33	O
macronuclei	O
and	O
12	O
micronuclei	O
forming	O
a	O
row	O
that	O
extends	O
along	O
the	O
cell	O
meridian	O
,	O
and	O
12	O
-	O
19	O
ciliary	O
rows	O
on	O
the	O
right	O
side	O
of	O
the	O
