The	O
invention	O
relates	O
to	O
a	O
steroid	B
derivative	O
which	O
steroidal	O
skeleton	O
is	O
bound	O
at	O
carbon	O
atom	O
17	O
to	O
a	O
spiromethylene	B
ring	O
of	O
the	O
formula	O
:	O

<	O
See	O
formula	O
I	O
>	O
wherein	O
R	O
a	O
and	O
R	O
b	O
are	O
independently	O
selected	O
from	O
the	O
group	O
consisting	O
of	O
hydrogen	B
,	O
methyl	B
,	O
and	O
halogen	B
;	O
m	O
is	O
1	O
or	O
2	O
;	O
and	O
the	O
asterisk	O
denotes	O
carbon	B
atom	O
2	O
of	O
the	O
spiromethylene	B
ring	O
which	O
is	O
carbon	B
atom	O
17	O
(	O
or	O
carbon	B
atom	O
17.alpha	O
.	O

of	O
a	O
homosteroid	O
skeleton	O
)	O
of	O
the	O
steroid	O
.	O

The	O
steroids	B
have	O
progestational	O
or	O
antiprogestational	O
activity	O
.	O

17-spiromethylene	B
steroids	I

The	O
present	O
invention	O
relates	O
to	O
the	O
use	O
of	O
coumarins	B
such	O
as	O
esculoside	B
,	O
esculetin	B
,	O
extracts	O
containing	O
them	O
and	O
mixtures	O
thereof	O
,	O
in	O
combination	O
with	O
dimeric	O
and	O
oligomeric	O
proanthocyanidins	B
,	O
in	O
topical	O
formulations	O
for	O
the	O
treatment	O
of	O
peripheral	O
vasculopathies	O
,	O
including	O
the	O
complications	O
of	O
acute	O
venous	O
stasis	O
,	O
or	O
of	O
the	O
unesthetisms	O
related	O
to	O
capillary	O
alterations	O
,	O
or	O
to	O
improve	O
the	O
cicatrization	O
processes	O
.	O

These	O
coumarins	B
,	O
alone	O
or	O
in	O
combination	O
with	O
proanthocyanidins	B
,	O
are	O
also	O
useful	O
in	O
atopical	O
dermatitis	O
and	O
in	O
the	O
treatment	O
of	O
the	O
haematomas	O
.	O

Formulations	O
containing	O
coumarins	B
and	O
the	O
use	O
thereof	O
in	O
the	O
pharmaceutical	O
and	O
cosmetic	O
fields	O

Synthetic	O
melanins	O
suitable	O
for	O
cosmetic	O
uses	O
are	O
produced	O
through	O
oxidative	O
polymerization	O
of	O
monomeric	O
precursors	O
that	O
possess	O
aromatic	B
rings	O
with	O
ionizeable	O
side	O
groups	O
.	O

Agents	O
that	O
enhance	O
adherence	O
of	O
the	O
melanins	O
to	O
skin	O
and	O
hair	O
are	O
co	O
-	O
polymerized	O
with	O
the	O
precursors	O
to	O
become	O
part	O
of	O
the	O
melanin	O
molecules	O
.	O

Potential	O
new	O
precursors	O
and	O
adherence	O
-	O
enhancing	O
agents	O
are	O
screened	O
for	O
efficacy	O
by	O
subjecting	O
them	O
to	O
six	O
separate	O
synthetic	O
procedures	O
,	O
and	O
testing	O
the	O
resulting	O
melanins	O
for	O
color	O
,	O
ultraviolet	O
absorbance	O
charcteristics	O
,	O
and	O
substantivity	O
(	O
adherence	O
)	O
to	O
skin	O
and	O
hair	O
.	O

Melanins	O
of	O
different	O
colors	O
can	O
be	O
blended	O
together	O
in	O
cosmetic	O
creams	O
and	O
lotions	O
to	O
complement	O
the	O
natural	O
skin	O
,	O
eye	O
,	O
and	O
hair	O
colors	O
of	O
an	O
individual	O
.	O

The	O
synthetic	O
procedures	O
are	O
amendable	O
to	O
industrial	O
-	O
scale	O
production	O
of	O
cosmetic	O
melanins	O
.	O

The	O
materials	O
reduce	O
the	O
incidence	O
of	O
solar	O
damage	O
to	O
the	O
skin	O
.	O

Cosmetic	O
melanins	O

The	O
invention	O
describes	O
a	O
process	O
for	O
the	O
epimer	O
enrichment	O
of	O
compounds	O
of	O
formula	O
(	O
I	O
)	O
by	O
silylation	O
,	O
fractionated	O
crystallization	O
and	O
acid	O
hydrolysis	O
.	O

Novel	O
silyl	B
compounds	O
and	O
their	O
use	O

Arylalkyl	B
diazinone	I
derivatives	O
of	O
the	O
formula	O

I	O
(	O
see	O
formula	O
I	O
)	O
and	O
their	O
physiologically	O
acceptable	O
salts	O
,	O
in	O
which	O
R1	O
,	O
R2	O
,	O
R3	O
,	O
R4	O
,	O
B	O
,	O
Q	O
and	O
X	O
have	O
the	O
meanings	O
indicated	O
in	O
Claim	O
1	O
,	O
exhibit	O
phosphodiesterase	O
IV	O
inhibition	O
and	O
can	O
be	O
employed	O
for	O
the	O
treatment	O
of	O
inflammatory	O
processes	O
and	O
also	O
of	O
allergies	O
,	O
asthma	O
and	O
autoimmune	O
disorders	O
.	O

Arylalkyl	B
-	I
diazinones	I

The	O
invention	O
relates	O
to	O
pharmaceutical	O
compositions	O
for	O
topical	O
administration	O
comprising	O
a	O
topically	O
acceptable	O
antiviral	O
substance	O
and	O
an	O
antiiflammatory	O
glucocorticoid	O
in	O
a	O
pharmaceutically	O
acceptable	O
carrier	O
.	O

The	O
pharmaceutical	O
composition	O
can	O
be	O
used	O
in	O
the	O
prophylactic	O
and	O
curative	O
treatment	O
of	O
herpesvirus	O
infections	O
in	O
mammals	O
including	O
man	O
.	O

The	O
invention	O
also	O
relates	O
to	O
the	O
use	O
of	O
a	O
combination	O
of	O
a	O
topically	O
acceptable	O
antiviral	O
substance	O
and	O
an	O
antiinflammatory	O
glucocorticoid	O
for	O
the	O
manufacture	O
