Yeast	O
mitochondrial	B
dehydrogenases	O
are	O
associated	O
in	O
a	O
supramolecular	O
complex	O
.	O

Separation	O
of	O
yeast	O
mitochondrial	B
complexes	O
by	O
colorless	O
native	O
polyacrylamide	O
gel	O
electrophoresis	O
led	O
to	O
the	O
identification	O
of	O
a	O
supramolecular	O
structure	O
exhibiting	O
NADH	O
-	O
dehydrogenase	O
activity	O
.	O

Components	O
of	O
this	O
complex	O
were	O
identified	O
by	O
N	O
-	O
terminal	O
Edman	O
degradation	O
and	O
matrix	O
-	O
assisted	O
laser	O
desorption	O
ionization	O
mass	O
spectrometry	O
.	O

The	O
complex	O
was	O
found	O
to	O
contain	O
the	O
five	O
known	O
intermembrane	B
space	O
-	O
facing	O
dehydrogenases	O
,	O
namely	O
two	O
external	O
NADH	O
-	O
dehydrogenases	O
Nde1p	B
and	O
Nde2p	B
,	O
glycerol-3-phosphate	B
dehydrogenase	I
Gut2p	B
,	O
D-	B
and	I
L	I
-	I
lactate	I
-	I
dehydrogenases	I
Dld1p	B
and	O
Cyb2p	B
,	O
the	O
matrix	B
-	I
facing	I
NADH	I
-	I
dehydrogenase	I
Ndi1p	B
,	O
two	O
probable	O
flavoproteins	O
YOR356Wp	B
and	O
YPR004Cp	B
,	O
four	O
tricarboxylic	O
acids	O
cycle	O
enzymes	O
(	O
malate	O
dehydrogenase	O
Mdh1p	B
,	O
citrate	O
synthase	O
Cit1p	B
,	O
succinate	O
dehydrogenase	O
Sdh1p	B
,	O
and	O
fumarate	O
hydratase	O
Fum1p	B
)	O
,	O
and	O
the	O
acetaldehyde	O
dehydrogenase	O
Ald4p	B
.	O

The	O
association	O
of	O
these	O
proteins	O
is	O
discussed	O
in	O
terms	O
of	O
NADH	O
-	O
channeling	O
.	O

Characterization	O
of	O
CAX4	B
,	O
an	O
Arabidopsis	O
H	O
(	O
+	O
)	O
/	O
cation	O
antiporter	O
.	O

Ion	O
compartmentalization	O
is	O
essential	O
for	O
plant	O
growth	O
and	O
development	O
.	O

The	O
Arabidopsis	O
open	O
reading	O
frames	O
for	O
CAX1	B
,	O
CAX2	B
,	O
and	O
CAX3	B
(	O
cation	B
