BackgroundHuman	O
stem	O
cells	O
are	O
viewed	O
as	O
a	O
possible	O
source	O
of	O
neurons	O
for	O
a	O
cell	O
-	O
based	O
therapy	O
of	O
neurodegenerative	O
disorders	O
,	O
such	O
as	O
Parkinson	O
's	O
disease	O
.	O

Several	O
protocols	O
that	O
generate	O
different	O
types	O
of	O
neurons	O
from	O
human	O
stem	O
cells	O
(	O
hSCs	O
)	O
have	O
been	O
developed	O
.	O

Nevertheless	O
,	O
the	O
cellular	O
mechanisms	O
that	O
underlie	O
the	O
development	O
of	O
neurons	O
in	O
vitro	O
as	O
they	O
are	O
subjected	O
to	O
the	O
specific	O
differentiation	O
protocols	O
are	O
often	O
poorly	O
understood	O
.	O

ResultsWe	O
have	O
designed	O
a	O
focused	O
DNA	O
(	O
oligonucleotide	O
-	O
based	O
)	O
large	O
-	O
scale	O
microarray	O
platform	O
(	O
named	O
"	O
NeuroStem	O
Chip	O
"	O
)	O
and	O
used	O
it	O
to	O
study	O
gene	O
expression	O
patterns	O
in	O
hSCs	O
as	O
they	O
differentiate	O
into	O
neurons	O
.	O

We	O
have	O
selected	O
genes	O
that	O
are	O
relevant	O
to	O
cells	O
(	O
i	O
)	O
being	O
stem	O
cells	O
,	O
(	O
ii	O
)	O
becoming	O
neurons	O
,	O
and	O
(	O
iii	O
)	O
being	O
neurons	O
.	O

The	O
NeuroStem	O
Chip	O
has	O
over	O
1,300	O
pre	O
-	O
selected	O
gene	O
targets	O
and	O
multiple	O
controls	O
spotted	O
in	O
quadruplicates	O
(	O
~46,000	O
spots	O
total	O
)	O
.	O

In	O
this	O
study	O
,	O
we	O
present	O
the	O
NeuroStem	O
Chip	O
in	O
detail	O
and	O
describe	O
the	O
special	O
advantages	O
it	O
offers	O
to	O
the	O
fields	O
of	O
experimental	O
neurology	O
and	O
stem	O
cell	O
biology	O
.	O

To	O
illustrate	O
the	O
utility	O
of	O
NeuroStem	O
Chip	O
platform	O
,	O
we	O
have	O
characterized	O
an	O
undifferentiated	O
population	O
of	O
pluripotent	O
human	O
embryonic	O
stem	O
cells	O
(	O
hESCs	O
,	O
cell	O
line	O
SA02	B
)	O
.	O

In	O
addition	O
,	O
we	O
have	O
performed	O
a	O
comparative	O
gene	O
expression	O
analysis	O
of	O
those	O
cells	O
versus	O
a	O
heterogeneous	O
population	O
of	O
hESC	O
-	O
derived	O
cells	O
committed	O
towards	O
neuronal	O
/	O
dopaminergic	O
differentiation	O
pathway	O
by	O
co	O
-	O
culturing	O
with	O
PA6	B
stromal	O
cells	O
for	O
16	O
days	O
and	O
containing	O
a	O
few	O
tyrosine	O
hydroxylase	O
-	O
positive	O
dopaminergic	O
neurons	O
.	O

ConclusionWe	O
characterized	O
the	O
gene	O
expression	O
profiles	O
of	O
undifferentiated	O
and	O
dopaminergic	O
lineage	O
-	O
committed	O
hESC	O
-	O
derived	O
cells	O
using	O
a	O
highly	O
focused	O
custom	O
microarray	O
platform	O
(	O
NeuroStem	O
Chip	O
)	O
that	O
can	O
become	O
an	O
important	O
research	O
tool	O
in	O
human	O
stem	O
cell	O
biology	O
.	O

We	O
propose	O
that	O
the	O
areas	O
of	O
application	O
for	O
NeuroStem	O
microarray	O
platform	O
could	O
be	O
the	O
following	O
:	O
(	O
i	O
)	O
characterization	O
of	O
the	O
expression	O
of	O
established	O
,	O
pre	O
-	O
selected	O
gene	O
targets	O
in	O
hSC	O
lines	O
,	O
including	O
newly	O
derived	O
ones	O
,	O
(	O
ii	O
)	O
longitudinal	O
quality	O
control	O
for	O
maintained	O
hSC	O
populations	O
,	O
(	O
iii	O
)	O
following	O
gene	O
expression	O
changes	O
during	O
differentiation	O
under	O
defined	O
cell	O
culture	O
conditions	O
,	O
and	O
(	O
iv	O
)	O
confirming	O
the	O
success	O
of	O
differentiation	O
into	O
specific	O
neuronal	O
subtypes	O
.	O

Modern	O
DNA	O
microarrays	O
permit	O
a	O
comprehensive	O
analysis	O
of	O
quantitative	O
and	O
qualitative	O
changes	O
in	O
RNA	O
transcript	O
abundance	O
,	O
outlining	O
the	O
cross	O
-	O
sections	O
of	O
gene	O
expression	O
and	O
alterations	O
of	O
these	O
in	O
response	O
to	O
genetic	O
or	O
environmental	O
stimuli	O
.	O

Genome	O
-	O
scale	O
microarrays	O
(	O
cDNA-	O
or	O
oligonucleotide	O
-	O
based	O
)	O
are	O
most	O
valuable	O
when	O
screening	O
populations	O
of	O
cells	O
for	O
the	O
novel	O
genes	O
reflecting	O
potential	O
diagnostic	O
and	O
prognostic	O
markers	O
or	O
for	O
an	O
identification	O
of	O
novel	O
therapeutic	O
targets	O
.	O

On	O
the	O
other	O
hand	O
,	O
custom	O
microarray	O
platforms	O
that	O
focus	O
on	O
specific	O
pre	O
-	O
selected	O
subset	O
of	O
genes	O
relevant	O
to	O
a	O
particular	O
field	O
of	O
investigation	O
can	O
be	O
less	O
costly	O
and	O
more	O
suitable	O
for	O
detection	O
of	O
smaller	O
gene	O
expression	O
changes	O
.	O

Microarray	O
technology	O
has	O
added	O
important	O
information	O
on	O
both	O
normal	O
development	O
and	O
pathological	O
changes	O
in	O
neurons	O
.	O

This	O
is	O
well	O
illustrated	O
by	O
multiple	O
studies	O
on	O
substantia	O
nigra	O
dopaminergic	O
neurons	O
,	O
which	O
degenerate	O
in	O
Parkinson	O
's	O
disease	O
(	O
PD	O
)	O
[	O
1	O
-	O
5	O
]	O
.	O

The	O
shortcomings	O
of	O
pharmacological	O
therapies	O
in	O
PD	O
have	O
stimulated	O
a	O
search	O
for	O
alternative	O
treatment	O
strategies	O
.	O

In	O
successful	O
cases	O
,	O
transplants	O
of	O
human	O
embryonic	O
mesencephalic	O
dopaminergic	O
neurons	O
can	O
both	O
restore	O
dopaminergic	O
neurotransmission	O
and	O
provide	O
some	O
symptomatic	O
relief	O
[	O
6	O
-	O
8	O
]	O
.	O

A	O
wider	O
application	O
of	O
neural	O
transplantation	O
in	O
PD	O
is	O
,	O
however	O
,	O
currently	O
not	O
feasible	O
due	O
to	O
the	O
unpredictable	O
and	O
variable	O
outcome	O
,	O
the	O
risks	O
of	O
unwanted	O
side	O
-	O
effects	O
(	O
dyskinesias	O
)	O
[	O
9,10	O
]	O
and	O
ethical	O
and	O
practical	O
problems	O
associated	O
with	O
using	O
donor	O
cells	O
obtained	O
from	O
aborted	O
embryos	O
and	O
fetuses	O
[	O
