The	O
Caenorhabditis	O
elegans	O
sex	O
determination	O
gene	O
mog-1	B
encodes	O
a	O
member	O
of	O
the	O
DEAH	O
-	O
Box	O
protein	O
family	O
.	O

In	O
the	O
Caenorhabditis	O
elegans	O
hermaphrodite	O
germ	O
line	O
,	O
the	O
sex	O
-	O
determining	O
gene	O
fem-3	B
is	O
repressed	O
posttranscriptionally	O
to	O
arrest	O
spermatogenesis	O
and	O
permit	O
oogenesis	O
.	O

This	O
repression	O
requires	O
a	O
cis	O
-	O
acting	O
regulatory	O
element	O
in	O
the	O
fem-3	B
3	O
'	O
untranslated	O
region	O
;	O
the	O
FBF	B
protein	O
,	O
which	O
binds	O
to	O
this	O
element	O
;	O
and	O
at	O
least	O
six	O
mog	B
genes	O
.	O

In	O
this	O
paper	O
,	O
we	O
report	O
the	O
molecular	O
characterization	O
of	O
mog-1	B
as	O
well	O
as	O
additional	O
phenotypic	O
characterization	O
of	O
this	O
gene	O
.	O

The	O
mog-1	B
gene	O
encodes	O
a	O
member	O
of	O
the	O
DEAH	O
-	O
box	O
family	O
.	O

Three	O
mog-1	B
alleles	O
possess	O
premature	O
stop	O
codons	O
and	O
are	O
likely	O
to	O
be	O
null	O
alleles	O
,	O
and	O
one	O
is	O
a	O
missense	O
mutation	O
and	O
is	O
likely	O
to	O
retain	O
residual	O
activity	O
.	O

mog-1	B
mRNA	O
is	O
expressed	O
in	O
both	O
germ	O
line	O
and	O
somatic	O
tissues	O
and	O
appears	O
to	O
be	O
ubiquitous	O
.	O

The	O
MOG-1	B
DEAH	O
-	O
box	O
protein	O
is	O
most	O
closely	O
related	O
to	O
proteins	O
essential	O
for	O
splicing	O
in	O
the	O
yeast	O
Saccharomyces	O
cerevisiae	O
,	O
but	O
splicing	O
appears	O
to	O
occur	O
normally	O
in	O
a	O
mog-1	B
-	O
null	O
mutant	O
.	O

In	O
addition	O
to	O
its	O
involvement	O
in	O
the	O
sperm	O
-	O
oocyte	O
switch	O
and	O
control	O
of	O
fem-3	B
,	O
zygotic	O
mog-1	B
is	O
required	O
for	O
robust	O
germ	O
line	O
proliferation	O
and	O
for	O
normal	O
growth	O
during	O
development	O
.	O

We	O
suggest	O
that	O
mog-1	B
plays	O
a	O
broader	O
role	O
in	O
RNA	O
regulation	O
than	O
previously	O
considered	O
.	O

A	O
novel	O
PDZ	O
domain	O
containing	O
guanine	B
nucleotide	I
exchange	I
factor	I
links	O
heterotrimeric	B
G	I
proteins	I
to	O
Rho	B
.	O

Small	B
GTP	I
-	I
binding	I
proteins	I
of	I
the	I
Rho	I
family	I
play	O
a	O
critical	O
role	O
in	O
signal	O
transduction	O
.	O

However	O
,	O
there	O
is	O
still	O
very	O
limited	O
information	O
on	O
how	O
they	O
are	O
activated	O
by	O
cell	O
surface	O
receptors	O
.	O

Here	O
,	O
we	O
used	O
a	O
consensus	O
sequence	O
for	O
Dbl	B
domains	O
of	O
Rho	B
guanine	I
nucleotide	I
exchange	I
factors	I
(	O
GEFs	B
)	O
to	O
search	O
DNA	O
data	O
bases	O
,	O
and	O
identified	O
a	O
novel	O
human	O
GEF	B
for	O
Rho	B
-	O
related	O
GTPases	B
harboring	O
structural	O
features	O
indicative	O
of	O
its	O
possible	O
regulatory	O
mechanism	O
(	O
s	O
)	O
.	O

This	O
protein	O
contained	O
a	O
tandem	O
DH	O
/	O
PH	O
domain	O
closely	O
related	O
to	O
those	O
of	O
Rho	B
-	I
specific	I
GEFs	I
,	O
a	O
PDZ	O
domain	O
,	O
a	O
proline	O
-	O
rich	O
domain	O
,	O
and	O
an	O
area	O
of	O
homology	O
to	O
Lsc	B
,	O
p115	B
-	I
RhoGEF	I
,	O
and	O
a	O
Drosophila	O
RhoGEF	B
that	O
was	O
termed	O
Lsc	B
-	O
homology	O
(	O
LH	O
)	O
domain	O
.	O

This	O
novel	O
molecule	O
,	O
designated	O
PDZ	B
-	I
RhoGEF	I
,	O
activated	O
biological	O
and	O
biochemical	O
pathways	O
specific	O
for	O
Rho	B
,	O
and	O
activation	O
of	O
these	O
pathways	O
required	O
an	O
intact	O
DH	O
and	O
PH	O
domain	O
.	O

However	O
,	O
the	O
PDZ	O
domain	O
was	O
dispensable	O
for	O
these	O
functions	O
,	O
and	O
mutants	O
lacking	O
the	O
LH	O
domain	O
were	O
more	O
active	O
,	O
suggesting	O
a	O
negative	O
regulatory	O
role	O
for	O
the	O
LH	O
domain	O
.	O

A	O
search	O
for	O
additional	O
molecules	O
exhibiting	O
an	O
LH	O
domain	O
revealed	O
a	O
limited	O
homology	O
with	O
the	O
catalytic	O
region	O
of	O
a	O
newly	O
identified	O
GTPase	B
-	I
activating	I
protein	I
for	O
heterotrimeric	B
G	I
proteins	I
,	O
RGS14	B
.	O

This	O
prompted	O
us	O
to	O
investigate	O
whether	O
PDZ	B
-	I
RhoGEF	I
could	O
interact	O
with	O
representative	O
members	O
of	O
each	O
G	B
protein	I
family	I
.	O

We	O
found	O
that	O
PDZ	B
-	I
RhoGEF	I
was	O
able	O
to	O
form	O
,	O
in	O
vivo	O
,	O
stable	O
complexes	O
with	O
two	O
members	O
of	O
the	O
Galpha12	B
family	I
,	O
Galpha12	B
and	O
Galpha13	B
,	O
and	O
that	O
this	O
interaction	O
was	O
mediated	O
by	O
the	O
LH	O
domain	O
.	O

Furthermore	O
,	O
we	O
obtained	O
evidence	O
to	O
suggest	O
that	O
PDZ	B
-	I
RhoGEF	I
mediates	O
the	O
activation	O
of	O
Rho	B
by	O
Galpha12	B
and	O
Galpha13	B
.	O

Together	O
,	O
these	O
findings	O
suggest	O
the	O
existence	O
of	O
a	O
novel	O
mechanism	O
whereby	O
the	O
large	O
family	O
of	O
cell	O
surface	O
receptors	O
that	O
transmit	O
signals	O
through	O
heterotrimeric	B
G	I
proteins	I
activate	O
Rho	B
-	O
dependent	O
pathways	O
:	O
by	O
stimulating	O
the	O
activity	O
of	O
members	O
of	O
the	O
Galpha12	B
family	I
which	O
,	O
in	O
turn	O
,	O
activate	O
an	O
exchange	B
factor	I
acting	O
on	O
Rho	B
.	O

The	O
gene	O
bglH	B
present	O
in	O
the	O
bgl	B
operon	I
of	O
Escherichia	O
coli	O
,	O
responsible	O
for	O
uptake	O
and	O
fermentation	O
of	O
beta	O
-	O
glucosides	O
encodes	O
for	O
a	O
carbohydrate	O
-	O
specific	O
outer	O
membrane	O
porin	B
.	O

The	O
cryptic	O
gene	O
bglH	B
from	O
the	O
Escherichia	O
coli	O
chromosome	O
was	O
cloned	O
into	O
a	O
tacOP	O
-	O
driven	O
expression	O
vector	O
.	O

The	O
resulting	O
plasmid	O
was	O
transferred	O
into	O
the	O
porin	B
-	O
deficient	O
E.	O
coli	O
strain	O
KS26	O
and	O
the	O
protein	O
was	O
expressed	O
by	O
addition	O
of	O
IPTG	O
.	O

The	O
BglH	B
protein	O
was	O
localized	O
in	O
the	O
outer	O
membrane	O
.	O

It	O
was	O
purified	O
to	O
homogeneity	O
using	O
standard	O
methods	O
.	O

Reconstitution	O
experiments	O
with	O
lipid	O
bilayer	O
membranes	O
defined	O
BglH	B
as	O
a	O
channel	O
-	O
forming	O
component	O
,	O
i.e.	O
it	O
is	O
an	O
outer	O
membrane	O
porin	B
.	O

The	O
single	O
-	O
channel	O
conductance	O
of	O
BglH	B
(	O
560	O
pS	O
in	O
1	O
M	O
KCl	O
)	O
was	O
only	O
one	O
-	O
third	O
of	O
that	O
of	O
the	O
general	O
diffusion	O
porins	B
of	O
E.	O
coli	O
outer	O
membrane	O
.	O

The	O
presence	O
of	O
carbohydrates	O
in	O
the	O
aqueous	O
phase	O
led	O
to	O
a	O
dose	O
-	O
dependent	O
block	O
of	O
ion	O
transport	O
through	O
the	O
channel	O
,	O
similar	O
to	O
that	O
found	O
for	O
LamB	B
(	O
maltoporin	B
)	O
of	O
E.	O
coli	O
and	O
Salmonella	O
typhimurium	O
,	O
which	O
means	O
that	O
BglH	B
is	O
a	O
porin	B
specific	O
for	O
the	O
uptake	O
of	O
carbohydrates	O
.	O

The	O
binding	O
constants	O
of	O
a	O
variety	O
of	O
different	O
carbohydrates	O
were	O
calculated	O
from	O
titration	O
experiments	O
of	O
the	O
BglH	B
-	O
induced	O
membrane	O
conductance	O
.	O

The	O
tightest	O
binding	O
was	O
observed	O
with	O
the	O
aromatic	O
beta	O
-	O
D	O
-	O
glucosides	O
arbutin	O
and	O
salicin	O
,	O
and	O
with	O
gentibiose	O
and	O
cellobiose	O
.	O

Binding	O
of	O
maltooligosaccharides	O
to	O
BglH	B
was	O
in	O
contrast	O
to	O
their	O
binding	O
to	O
LamB	B
in	O
that	O
it	O
was	O
much	O
weaker	O
,	O
indicating	O
that	O
the	O
binding	O
site	O
of	O
BglH	B
for	O
carbohydrates	O
is	O
different	O
from	O
that	O
of	O
LamB	B
(	O
maltoporin	B
)	O
.	O

The	O
kinetics	O
of	O
cellopentaose	O
binding	O
to	O
BglH	B
was	O
investigated	O
using	O
the	O
carbohydrate	O
-	O
induced	O
current	O
noise	O
and	O
was	O
compared	O
with	O
that	O
of	O
cellopentaose	O
binding	O
to	O
LamB	B
(	O
maltoporin	B
)	O
and	O
ScrY	B
(	O
sucroseporin	B
)	O
.	O

The	O
cyclic	B
AMP	I
receptor	I
protein	I
is	O
dependent	O
on	O
GcvA	B
for	O
regulation	O
of	O
the	O
gcv	B
operon	I
.	O

The	O
Escherichia	O
coli	O
gcv	B
operon	I
is	O
transcriptionally	O
regulated	O
by	O
the	O
GcvA	B
,	O
GcvR	B
,	O
Lrp	B
,	O
and	O
PurR	B
proteins	O
.	O

In	O
this	O
study	O
,	O
the	O
cyclic	B
AMP	I
(	I
cAMP	I
)	I
receptor	I
protein	I
(	O
CRP	B
)	O
is	O
shown	O
to	O
be	O
involved	O
in	O
positive	O
regulation	O
of	O
the	O
gcv	B
operon	I
.	O

A	O
crp	B
deletion	O
reduced	O
expression	O
of	O
a	O
gcvT	B
-	O
lacZ	B
fusion	O
almost	O
fourfold	O
in	O
glucose	O
minimal	O
(	O
GM	O
)	O
medium	O
.	O

The	O
phenotype	O
was	O
complemented	O
by	O
both	O
the	O
wild	O
-	O
type	O
crp	B
gene	O
and	O
four	O
crp	B
alleles	O
that	O
encode	O
proteins	O
with	O
amino	O
acid	O
substitutions	O
in	O
known	O
activating	O
regions	O
of	O
CRP	B
.	O

A	O
cyaA	B
deletion	O
also	O
resulted	O
in	O
a	O
fourfold	O
decrease	O
in	O
gcvT	B
-	O
lacZ	B
expression	O
,	O
and	O
wild	O
-	O
type	O
expression	O
was	O
restored	O
by	O
the	O
addition	O
of	O
cAMP	O
to	O
the	O
growth	O
medium	O
.	O

A	O
cyaA	B
crp	B
double	O
deletion	O
resulted	O
in	O
levels	O
of	O
gcvT	B
-	O
lacZ	B
expression	O
identical	O
to	O
those	O
observed	O
with	O
either	O
single	O
mutation	O
,	O
showing	O
that	O
CRP	B
and	O
cAMP	O
regulate	O
through	O
the	O
same	O
mechanism	O
.	O

Growth	O
in	O
GM	O
medium	O
plus	O
cAMP	O
or	O
glycerol	O
minimal	O
medium	O
did	O
not	O
result	O
in	O
a	O
significant	O
increase	O
in	O
gcvT	B
-	O
lacZ	B
expression	O
.	O

Thus	O
,	O
the	O
level	O
of	O
cAMP	O
present	O
in	O
GM	O
medium	O
appears	O
to	O
be	O
sufficient	O
for	O
regulation	O
by	O
CRP	B
.	O

DNase	B
I	I
footprint	O
analysis	O
showed	O
that	O
CRP	B
binds	O
and	O
protects	O
two	O
sites	O
centered	O
at	O
bp	O
-	O
313	O
(	O
site	O
1	O
)	O
and	O
bp	O
-	O
140	O
(	O
site	O
2	O
)	O
relative	O
to	O
the	O
transcription	O
initiation	O
site	O
,	O
but	O
a	O
mutational	O
analysis	O
demonstrated	O
that	O
only	O
site	O
1	O
is	O
required	O
for	O
CRP	B
-	O
mediated	O
regulation	O
of	O
gcvT	B
-	O
lacZ	B
expression	O
.	O

Expression	O
of	O
the	O
gcvT	B
-	O
lacZ	B
fusion	O
in	O
a	O
crp	B
gcvA	B
double	O
mutant	O
suggested	O
that	O
CRP	B
's	O
role	O
is	O
dependent	O
on	O
the	O
GcvA	B
protein	O
.	O

Identification	O
of	O
a	O
new	O
member	O
of	O
the	O
tumor	B
necrosis	I
factor	I
family	I
and	O
its	O
receptor	O
,	O
a	O
human	O
ortholog	O
of	O
mouse	O
GITR	B
.	O

The	O
tumor	B
necrosis	I
factor	I
(	I
TNF	I
)	I
and	I
TNF	I
receptor	I
(	I
TNFR	I
)	I
gene	I
superfamilies	I
regulate	O
diverse	O
biological	O
functions	O
,	O
including	O
cell	O
proliferation	O
,	O
differentiation	O
,	O
and	O
survival	O
[	O
1	O
]	O
[	O
2	O
]	O
[	O
3	O
]	O
.	O

We	O
have	O
identified	O
a	O
new	O
TNF	B
-	O
related	O
ligand	O
,	O
designated	O
human	O
GITR	B
ligand	I
(	O
hGITRL	B
)	O
,	O
and	O
its	O
human	O
receptor	O
(	O
hGITR	B
)	O
,	O
an	O
ortholog	O
of	O
the	O
recently	O
discovered	O
murine	O
glucocorticoid	O
-	O
induced	O
TNFR	B
-	O
related	O
(	O
mGITR	B
)	O
protein	O
[	O
4	O
]	O
.	O

The	O
hGITRL	B
gene	O
mapped	O
to	O
chromosome	O
1q23	O
,	O
near	O
the	O
gene	O
for	O
the	O
TNF	B
homolog	O
Fas	B
/	I
CD95	I
ligand	I
[	O
5	O
]	O
.	O

The	O
hGITR	B
gene	O
mapped	O
to	O
chromosome	O
1p36	O
,	O
near	O
a	O
cluster	O
of	O
five	O
genes	O
encoding	O
TNFR	B
homologs	O
[	O
1	O
]	O
[	O
6	O
]	O
.	O

We	O
found	O
hGITRL	B
mRNA	O
in	O
several	O
peripheral	O
tissues	O
,	O
and	O
detected	O
hGITRL	B
protein	O
on	O
cultured	O
vascular	O
endothelial	O
cells	O
.	O

The	O
levels	O
of	O
hGITR	B
mRNA	O
in	O
tissues	O
were	O
generally	O
low	O
;	O
in	O
peripheral	O
blood	O
T	O
cells	O
,	O
however	O
,	O
antigen	O
-	O
receptor	O
stimulation	O
led	O
to	O
a	O
substantial	O
induction	O
of	O
hGITR	B
transcripts	O
.	O

Cotransfection	O
of	O
hGITRL	B
and	O
hGITR	B
in	O
embryonic	O
kidney	O
293	O
cells	O
activated	O
the	O
anti	O
-	O
apoptotic	O
transcription	O
factor	O
NF	B
-	I
kappaB	I
,	O
via	O
a	O
pathway	O
that	O
appeared	O
to	O
involve	O
TNFR	B
-	I
associated	I
factor	I
2	I
(	O
TRAF2	B
)	O
[	O
7	O
]	O
and	O
NF	B
-	I
kappaB	I
-	I
inducing	I
kinase	I
(	O
NIK	B
)	O
[	O
8	O
]	O
.	O

Cotransfection	O
of	O
hGITRL	B
and	O
hGITR	B
in	O
Jurkat	O
T	O
leukemia	O
cells	O
inhibited	O
antigen	O
-	O
receptor	O
-	O
induced	O
cell	O
death	O
.	O

Thus	O
,	O
hGITRL	B
and	O
hGITR	B
may	O
modulate	O
T	O
lymphocyte	O
survival	O
in	O
peripheral	O
tissues	O
.	O

Negative	O
regulation	O
by	O
the	O
Bacillus	O
subtilis	O
GerE	B
protein	O
.	O

GerE	B
is	O
a	O
transcription	B
factor	I
produced	O
in	O
the	O
mother	O
cell	O
compartment	O
of	O
sporulating	O
Bacillus	O
subtilis	O
.	O

It	O
is	O
a	O
critical	O
regulator	O
of	O
cot	B
genes	O
encoding	O
proteins	O
that	O
form	O
the	O
spore	O
coat	O
late	O
in	O
development	O
.	O

Most	O
cot	B
genes	O
,	O
and	O
the	O
gerE	B
gene	O
,	O
are	O
transcribed	O
by	O
sigmaK	B
RNA	B
polymerase	I
.	O

Previously	O
,	O
it	O
was	O
shown	O
that	O
the	O
GerE	B
protein	O
inhibits	O
transcription	O
in	O
vitro	O
of	O
the	O
sigK	B
gene	O
encoding	O
sigmaK	B
.	O

Here	O
,	O
we	O
show	O
that	O
GerE	B
binds	O
near	O
the	O
sigK	B
transcriptional	O
start	O
site	O
,	O
to	O
act	O
as	O
a	O
repressor	O
.	O

A	O
sigK	B
-	O
lacZ	B
fusion	O
containing	O
the	O
GerE	B
-	O
binding	O
site	O
in	O
the	O
promoter	O
region	O
was	O
expressed	O
at	O
a	O
2	O
-	O
fold	O
lower	O
level	O
during	O
sporulation	O
of	O
wild	O
-	O
type	O
cells	O
than	O
gerE	B
mutant	O
cells	O
.	O

Likewise	O
,	O
the	O
level	O
of	O
SigK	B
protein	O
(	O
i.	O
e.	O
pro	O
-	O
sigmaK	B
and	O
sigmaK	B
)	O
was	O
lower	O
in	O
sporulating	O
wild	O
-	O
type	O
cells	O
than	O
in	O
a	O
gerE	B
mutant	O
.	O

These	O
results	O
demonstrate	O
that	O
sigmaK	B
-	O
dependent	O
transcription	O
of	O
gerE	B
initiates	O
a	O
negative	O
feedback	O
loop	O
in	O
which	O
GerE	B
acts	O
as	O
a	O
repressor	O
to	O
limit	O
production	O
of	O
sigmaK	B
.	O

In	O
addition	O
,	O
GerE	B
directly	O
represses	O
transcription	O
of	O
particular	O
cot	B
genes	O
.	O

We	O
show	O
that	O
GerE	B
binds	O
to	O
two	O
sites	O
that	O
span	O
the	O
-	O
35	O
region	O
of	O
the	O
cotD	B
promoter	O
.	O

A	O
low	O
level	O
of	O
GerE	B
activated	O
transcription	O
of	O
cotD	B
by	O
sigmaK	B
RNA	B
polymerase	I
in	O
vitro	O
,	O
but	O
a	O
higher	O
level	O
of	O
GerE	B
repressed	O
cotD	B
transcription	O
.	O

The	O
upstream	O
GerE	B
-	O
binding	O
site	O
was	O
required	O
for	O
activation	O
but	O
not	O
for	O
repression	O
.	O

These	O
results	O
suggest	O
that	O
a	O
rising	O
level	O
of	O
GerE	B
in	O
sporulating	O
cells	O
may	O
first	O
activate	O
cotD	B
transcription	O
from	O
the	O
upstream	O
site	O
then	O
repress	O
transcription	O
as	O
the	O
downstream	O
site	O
becomes	O
occupied	O
.	O

Negative	O
regulation	O
by	O
GerE	B
,	O
in	O
addition	O
to	O
its	O
positive	O
effects	O
on	O
transcription	O
,	O
presumably	O
ensures	O
that	O
sigmaK	B
and	O
spore	O
coat	O
proteins	O
are	O
synthesized	O
at	O
optimal	O
levels	O
to	O
produce	O
a	O
germination	O
-	O
competent	O
spore	O
.	O

Role	O
of	O
bkdR	B
,	O
a	O
transcriptional	O
activator	O
of	O
the	O
sigL	B
-	O
dependent	O
isoleucine	O
and	O
valine	O
degradation	O
pathway	O
in	O
Bacillus	O
subtilis	O
.	O

A	O
new	O
gene	O
,	O
bkdR	B
(	O
formerly	O
called	O
yqiR	B
)	O
,	O
encoding	O
a	O
regulator	O
with	O
a	O
central	O
(	O
catalytic	O
)	O
domain	O
was	O
found	O
in	O
Bacillus	O
subtilis	O
.	O

This	O
gene	O
controls	O
the	O
utilization	O
of	O
isoleucine	O
and	O
valine	O
as	O
sole	O
nitrogen	O
sources	O
.	O

Seven	O
genes	O
,	O
previously	O
called	O
yqiS	B
,	O
yqiT	B
,	O
yqiU	B
,	O
yqiV	B
,	O
bfmBAA	B
,	O
bfmBAB	B
,	O
and	O
bfmBB	B
and	O
now	O
referred	O
to	O
as	O
ptb	B
,	O
bcd	B
,	O
buk	B
,	O
lpd	B
,	O
bkdA1	B
,	O
bkdA2	B
,	O
and	O
bkdB	B
,	O
are	O
located	O
downstream	O
from	O
the	O
bkdR	B
gene	O
in	O
B.	O
subtilis	O
.	O

The	O
products	O
of	O
these	O
genes	O
are	O
similar	O
to	O
phosphate	B
butyryl	I
coenzyme	I
A	I
transferase	I
,	O
leucine	B
dehydrogenase	I
,	O
butyrate	B
kinase	I
,	O
and	O
four	O
components	O
of	O
the	O
branched	B
-	I
chain	I
keto	I
acid	I
dehydrogenase	I
complex	I
:	I
E3	I
(	O
dihydrolipoamide	B
dehydrogenase	I
)	O
,	O
E1alpha	B
(	I
dehydrogenase	I
)	I
,	O
E1beta	B
(	I
decarboxylase	I
)	I
,	O
and	O
E2	B
(	I
dihydrolipoamide	I
acyltransferase	I
)	I
.	O

Isoleucine	O
and	O
valine	O
utilization	O
was	O
abolished	O
in	O
bcd	B
and	O
bkdR	B
null	O
mutants	O
of	O
B.	O
subtilis	O
.	O

The	O
seven	O
genes	O
appear	O
to	O
be	O
organized	O
as	O
an	O
operon	O
,	O
bkd	B
,	O
transcribed	O
from	O
a	O
-	O
12	O
,	O
-	O
24	O
promoter	O
.	O

The	O
expression	O
of	O
the	O
bkd	B
operon	I
was	O
induced	O
by	O
the	O
presence	O
of	O
isoleucine	O
or	O
valine	O
in	O
the	O
growth	O
medium	O
and	O
depended	O
upon	O
the	O
presence	O
of	O
the	O
sigma	B
factor	I
SigL	B
,	O
a	O
member	O
of	O
the	O
sigma	B
54	I
family	I
.	O

Transcription	O
of	O
this	O
operon	O
was	O
abolished	O
in	O
strains	O
containing	O
a	O
null	O
mutation	O
in	O
the	O
regulatory	O
gene	O
bkdR	B
.	O

Deletion	O
analysis	O
showed	O
that	O
upstream	O
activating	O
sequences	O
are	O
involved	O
in	O
the	O
expression	O
of	O
the	O
bkd	B
operon	I
and	O
are	O
probably	O
the	O
target	O
of	O
bkdR	B
.	O

Transcription	O
of	O
the	O
bkd	B
operon	I
is	O
also	O
negatively	O
controlled	O
by	O
CodY	B
,	O
a	O
global	O
regulator	O
of	O
gene	O
expression	O
in	O
response	O
to	O
nutritional	O
conditions	O
.	O

The	O
acid	O
-	O
inducible	O
asr	B
gene	O
in	O
Escherichia	O
coli	O
:	O
transcriptional	O
control	O
by	O
the	O
phoBR	B
operon	I
.	O

Escherichia	O
coli	O
responds	O
to	O
external	O
acidification	O
(	O
pH	O
4.0	O
to	O
5.0	O
)	O
by	O
synthesizing	O
a	O
newly	O
identified	O
,	O
approximately	O
450	O
-	O
nucleotide	O
RNA	O
component	O
.	O

At	O
maximal	O
levels	O
of	O
induction	O
it	O
is	O
one	O
of	O
the	O
most	O
abundant	O
small	O
RNAs	O
in	O
the	O
cell	O
and	O
is	O
relatively	O
stable	O
bacterial	O
RNA	O
.	O

The	O
acid	O
-	O
inducible	O
RNA	O
was	O
purified	O
,	O
and	O
the	O
gene	O
encoding	O
it	O
,	O
designated	O
asr	B
(	O
for	O
acid	B
shock	I
RNA	I
)	O
,	O
mapped	O
at	O
35.98	O
min	O
on	O
the	O
E.	O
coli	O
chromosome	O
.	O

Analysis	O
of	O
the	O
asr	B
DNA	O
sequence	O
revealed	O
an	O
open	O
reading	O
frame	O
coding	O
for	O
a	O
111	O
-	O
amino	O
-	O
acid	O
polypeptide	O
with	O
a	O
deduced	O
molecular	O
mass	O
of	O
approximately	O
11.6	O
kDa	O
.	O

According	O
to	O
computer	O
-	O
assisted	O
analysis	O
,	O
the	O
predicted	O
polypeptide	O
contains	O
a	O
typical	O
signal	O
sequence	O
of	O
